City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,tan-tan,28.438,-11.1032,67.95,82,75,13.8,MA,1718007983
367,loukhi,66.0764,33.0381,50.11,94,100,6.33,RU,1718007983
368,hola,51.5377,23.1902,68.18,77,100,10.27,PL,1718007983
369,ironwood,46.4547,-90.171,41.56,100,0,0.0,US,1718007983
370,buka,40.8108,69.1986,99.72,14,75,5.46,UZ,1718007984
371,chadan,51.2833,91.5833,76.3,38,100,6.04,RU,1718007984
372,sao tome,0.3365,6.7273,77.13,82,99,9.64,ST,1718007984
373,chimore,-16.9833,-65.1333,67.55,82,17,1.88,BO,1718007984
374,chongwe,-15.3292,28.682,61.5,60,83,10.71,ZM,1718007984
375,victoria,22.2855,114.1577,89.96,83,91,8.99,HK,1718007946
376,el jadid,33.2549,-8.506,67.93,78,50,6.15,MA,1718007984
377,san julian,21.0167,-102.1667,69.53,49,74,6.96,MX,1718007985
378,barcelos,41.5388,-8.6151,68.92,68,45,2.91,PT,1718007841
379,yinchuan,38.4681,106.2731,90.12,14,100,13.02,CN,1718007985
380,lompoc,34.6391,-120.4579,57.02,91,100,10.36,US,1718007985
381,edmundston,47.3737,-68.3251,54.75,96,100,4.61,CA,1718007908
382,hilo,19.7297,-155.09,78.28,88,75,4.61,US,1718007985
383,la ronge,55.1001,-105.2842,43.05,93,20,3.44,CA,1718007985
384,nema,57.5067,50.5011,65.53,68,100,6.04,RU,1718007985
385,krasnobrodskiy,54.1581,86.4486,65.95,54,100,5.06,RU,1718007985
386,swan hill,-35.3378,143.5544,56.7,74,100,7.47,AU,1718007986
387,tashtyp,52.7939,89.8983,76.73,42,86,12.41,RU,1718007986
388,axim,4.8699,-2.2405,78.87,88,100,7.47,GH,1718007986
389,malango,-2.9627,119.9001,78.73,69,69,4.38,ID,1718007986
390,arica,-18.475,-70.3042,64.63,68,100,3.44,CL,1718007986
391,wamba,8.9333,8.6,77.38,82,94,3.31,NG,1718007986
392,liaoyang,41.2719,123.1731,89.92,26,100,16.87,CN,1718007987
393,rong kwang,18.339,100.3174,92.68,76,92,2.39,TH,1718007987
394,le touquet-paris-plage,50.5243,1.5857,57.18,82,100,14.97,FR,1718007987
395,varenikovskaya,45.1209,37.6417,84.52,35,4,9.06,RU,1718007987
396,yekaterinoslavka,50.3734,129.1139,75.02,37,32,9.22,RU,1718007987
397,palangkaraya,-2.2,113.8333,84.83,84,95,0.76,ID,1718007987
398,xilin hot,43.9667,116.0333,81.3,22,89,22.59,CN,1718007987
399,chikola,43.1906,43.9209,68.85,89,88,6.55,RU,1718007987
400,puerto leguizamo,-0.1934,-74.7819,70.95,99,100,0.36,CO,1718007988
401,brookings,44.3114,-96.7984,53.06,82,0,4.61,US,1718007740
402,altai,46.3722,96.2583,68.9,25,82,9.64,MN,1718007988
403,palikir - national government center,6.9248,158.1611,79.54,94,100,0.0,FM,1718007988
404,chul'man,56.8479,124.9104,68.27,40,91,5.99,RU,1718007988
405,hailar,49.2,119.7,77.36,37,100,16.49,CN,1718007988
406,antsiranana,-12.2787,49.2917,84.96,42,20,11.5,MG,1718007988
407,soto la marina,23.7667,-98.2167,78.35,88,13,2.37,MX,1718007988
408,east london,-33.0153,27.9116,67.14,55,0,5.75,ZA,1718007989
409,portland,45.5234,-122.6762,56.61,83,0,8.05,US,1718007722
410,carloforte,39.145,8.3058,69.21,80,0,10.11,IT,1718007989
411,kiliya,45.4552,29.2637,82.31,42,100,15.14,UA,1718007989
412,bodo,67.28,14.405,64.44,45,0,10.36,NO,1718007989
413,saint-joseph,-21.3667,55.6167,79.18,78,24,13.35,RE,1718007989
414,kittila,67.6647,24.8936,57.34,67,75,11.5,FI,1718007989
415,that phanom,16.9364,104.7104,86.02,70,100,10.49,TH,1718007989
416,kingston,17.997,-76.7936,83.35,79,20,16.11,JM,1718007989
417,chui,-33.6971,-53.4616,58.95,91,100,6.67,UY,1718007990
418,lerwick,60.1545,-1.1494,48.2,77,100,18.72,GB,1718007990
419,as sulayyil,20.4607,45.5779,106.05,8,6,7.99,SA,1718007990
420,sechura,-5.5569,-80.8222,66.47,79,99,12.55,PE,1718007990
421,happy valley-goose bay,53.3168,-60.3315,55.71,94,75,5.75,CA,1718007990
422,owase,34.0667,136.2,68.76,86,100,3.09,JP,1718007990
423,caleta olivia,-46.4393,-67.5281,43.25,89,100,6.64,AR,1718007990
424,sheopur,25.6667,76.7,110.88,13,31,10.09,IN,1718007991
425,les anglais,18.3054,-74.2197,76.42,79,100,7.07,HT,1718007991
426,salaga,8.5508,-0.5188,79.47,80,100,8.55,GH,1718007991
427,recani,31.2846,-4.2688,81.46,25,68,13.47,MA,1718007991
428,chifeng,42.2683,118.9636,69.08,60,65,41.14,CN,1718007991
429,belize city,17.4995,-88.1976,84.02,85,100,3.2,BZ,1718007991
430,aginskoye,51.1,114.53,66.94,58,97,11.65,RU,1718007991
431,mae chai,19.346,99.814,78.69,88,100,5.44,TH,1718007992
432,okhotsk,59.3833,143.3,45.66,81,33,5.93,RU,1718007992
433,belmonte,-15.8631,-38.8828,74.77,71,98,5.91,BR,1718007992
434,huarmey,-10.0681,-78.1522,63.23,89,51,5.44,PE,1718007992
435,manta,-0.95,-80.7333,70.47,89,99,8.52,EC,1718007959
436,juneau,58.3019,-134.4197,55.4,86,75,12.66,US,1718007948
437,tobol'sk,58.2,68.2667,55.6,86,100,5.99,RU,1718007992
438,reggane,26.7158,0.1714,100.83,8,97,7.81,DZ,1718007993
439,pesqueira,-8.3578,-36.6964,63.45,96,86,10.56,BR,1718007993
440,brigantine,39.4101,-74.3646,68.0,70,0,6.91,US,1718007993
441,viljoenskroon,-27.2084,26.9485,53.8,36,0,3.56,ZA,1718007993
442,la'ie,21.6477,-157.9253,80.56,79,99,7.0,US,1718007993
443,kolokani,13.5728,-8.0339,87.76,46,33,9.55,ML,1718007993
444,sabak bernam,3.7698,100.9879,86.11,77,82,4.76,MY,1718007993
445,makueni boma,-1.8041,37.6203,73.36,58,79,5.39,KE,1718007993
446,edson,53.5835,-116.4356,44.74,93,100,2.3,CA,1718007994
447,culebra,18.303,-65.301,84.24,88,100,4.0,PR,1718007994
448,cabedelo,-6.9811,-34.8339,74.07,83,29,13.04,BR,1718007969
449,villa gesell,-37.2639,-56.973,54.03,88,100,10.63,AR,1718007902
450,byron bay,-28.65,153.6167,55.71,71,0,9.4,AU,1718007994
451,tselinnoye,53.0833,85.6667,70.54,57,48,3.51,RU,1718007994
452,sausset-les-pins,43.3314,5.1043,70.12,56,0,23.02,FR,1718007994
453,salym,60.0625,71.4789,74.12,32,100,7.78,RU,1718007994
454,auki,-8.7676,160.7034,79.63,90,100,5.55,SB,1718007995
455,monteria,8.748,-75.8814,74.97,94,99,3.04,CO,1718007995
456,burang,30.25,81.1667,51.84,38,2,9.26,CN,1718007995
457,tokar,18.4254,37.729,106.14,22,1,18.81,SD,1718007995
458,estacion coahuila,32.1939,-115.0017,81.07,45,40,8.72,MX,1718007995
459,ellsworth,44.5434,-68.4195,53.53,97,0,0.0,US,1718007995
460,saint croix,17.7397,-64.7388,79.95,87,20,5.75,VI,1718007995
461,acarau,-2.8856,-40.12,75.45,89,64,12.55,BR,1718007995
462,keflavik,64.0049,-22.5624,48.63,71,0,9.22,IS,1718007995
463,west bay,19.3667,-81.4167,84.07,84,78,21.25,KY,1718007996
464,aykhal,66.0,111.5,73.87,24,88,9.33,RU,1718007996
465,hard bargain,26.3167,-77.5667,83.48,72,73,16.33,BS,1718007996
466,playa del ingles,27.7567,-15.5787,73.15,77,4,3.49,ES,1718007789
467,taltal,-25.4,-70.4833,58.1,78,27,4.0,CL,1718007996
468,al kharj,24.155,47.3346,108.18,7,0,11.81,SA,1718007996
469,topeka,39.0483,-95.678,62.8,86,0,10.36,US,1718007966
470,saipan,15.1355,145.701,88.5,70,40,13.8,MP,1718007996
471,san andres,12.5847,-81.7006,80.62,94,20,0.0,CO,1718007996
472,upington,-28.4478,21.2561,62.98,34,0,16.11,ZA,1718007997
473,long beach,33.767,-118.1892,65.37,87,100,3.44,US,1718007997
474,olinda,-8.0089,-34.8553,76.73,94,75,8.05,BR,1718007997
475,la roda,39.2167,-2.15,65.93,60,100,9.8,ES,1718007997
476,mount gambier,-37.8333,140.7667,58.6,60,100,10.49,AU,1718007997
477,torghay,49.6339,63.4981,79.25,49,66,14.76,KZ,1718007997
478,nenjiang,49.1833,125.2167,67.86,67,100,7.25,CN,1718007997
479,basey,11.2817,125.0683,82.31,84,100,1.95,PH,1718007997
480,margate,51.3813,1.3862,54.3,82,100,11.01,GB,1718007998
481,bloomfield,40.8068,-74.1854,65.86,68,0,9.22,US,1718007883
482,kiunga,-6.1219,141.2906,77.92,97,69,4.27,PG,1718007998
483,kavaratti,10.5669,72.642,82.51,84,100,17.6,IN,1718007998
484,gebeit,21.0667,36.3167,99.52,13,18,13.2,SD,1718007998
485,geraldton,-28.7667,114.6,64.81,82,75,6.91,AU,1718007998
486,dzhangala,49.2167,50.3333,87.87,32,100,6.33,KZ,1718007998
487,tukrah,32.5341,20.5791,86.45,26,0,3.62,LY,1718007998
488,kill devil hills,36.0307,-75.676,68.02,72,100,18.41,US,1718007998
489,dinghaicun,26.2847,119.7936,81.52,93,100,8.41,CN,1718007999
490,forster,-32.1667,152.5167,58.06,68,37,11.79,AU,1718007999
491,zhangye,38.9342,100.4517,87.8,9,100,6.13,CN,1718007731
492,yendi,9.4427,-0.0099,80.94,74,100,8.03,GH,1718007999
493,zaozersk,69.4005,32.4476,47.95,81,92,14.2,RU,1718007999
494,kappeln,54.6612,9.9313,60.13,72,100,16.13,DE,1718007999
495,humaita,-7.5061,-63.0208,72.95,71,100,0.45,BR,1718007999
496,solwezi,-12.1688,26.3894,65.91,50,5,10.0,ZM,1718008000
497,villazon,-22.0866,-65.5942,38.59,21,32,1.03,BO,1718008000
498,caleta de carquin,-11.0925,-77.6267,62.89,87,50,5.06,PE,1718008000
499,jardinopolis,-21.0178,-47.7639,56.62,88,0,0.0,BR,1718008000
500,newman,37.3138,-121.0208,66.29,70,0,7.0,US,1718008000
501,sitka,57.0531,-135.33,51.69,76,100,3.44,US,1718008000
502,katima mulilo,-17.5,24.2667,67.6,38,0,10.96,NA,1718008000
503,maceio,-9.6658,-35.7353,74.64,94,40,4.61,BR,1718007739
504,dedza,-14.3779,34.3332,59.67,52,83,10.6,MW,1718008001
505,macas,-2.3167,-78.1167,65.03,97,51,2.55,EC,1718008001
506,isangel,-19.55,169.2667,75.7,88,100,1.7,VU,1718008001
507,puerto armuelles,8.2833,-82.8667,81.09,72,100,4.0,PA,1718008001
508,gornopravdinsk,60.05,69.9,69.64,46,100,5.59,RU,1718007729
509,bereeda,11.8704,51.0579,94.55,50,6,6.58,SO,1718008001
510,nizhneangarsk,55.7833,109.55,51.01,58,100,1.99,RU,1718008002
511,fort mcmurray,56.7268,-111.381,49.59,87,100,8.05,CA,1718008002
512,kisi,9.0833,3.85,79.2,75,99,10.6,NG,1718008002
513,labuan,5.2767,115.2417,86.36,74,20,3.44,MY,1718008002
514,puerto ayacucho,5.6639,-67.6236,73.49,95,99,2.42,VE,1718008002
515,pangody,65.85,74.4859,69.6,41,100,19.6,RU,1718008002
516,luganville,-15.5333,167.1667,78.1,90,81,6.42,VU,1718008003
517,hassloch,49.3628,8.2581,65.71,42,56,6.64,DE,1718007947
518,nova vicosa,-17.8919,-39.3719,76.06,60,82,3.38,BR,1718008003
519,horta,38.5333,-28.6333,67.01,81,20,11.01,PT,1718008003
520,mantua,45.1667,10.7833,77.09,79,79,5.99,IT,1718008003
521,tofol,5.3248,163.0078,84.58,77,17,15.93,FM,1718008003
522,vila franca do campo,37.7167,-25.4333,64.89,99,99,5.14,PT,1718008003
523,ulaangom,49.9811,92.0667,78.85,31,85,10.25,MN,1718008004
524,rikaze,29.25,88.8833,75.69,15,6,2.95,CN,1718008004
525,minot air force base,48.4209,-101.3391,50.18,82,0,6.91,US,1718008004
526,norilsk,69.3535,88.2027,44.42,85,96,1.03,RU,1718008004
527,chandler,33.3062,-111.8412,87.35,21,0,6.91,US,1718007949
528,inhambane,-23.865,35.3833,76.98,53,20,17.27,MZ,1718008004
529,praia da vitoria,38.7333,-27.0667,66.76,77,40,5.82,PT,1718008004
530,erwin,36.1451,-82.4168,60.26,87,100,2.13,US,1718007913
531,talakan,50.3167,130.3667,73.09,42,90,5.01,RU,1718008005
532,yanchep,-31.55,115.6833,65.95,58,100,14.63,AU,1718008005
533,goba,7.0167,39.9833,67.41,47,56,7.29,ET,1718008005
534,saynshand,44.8824,110.1163,90.37,11,0,10.51,MN,1718008005
535,corn island,12.1694,-83.0418,84.13,76,100,4.72,NI,1718008005
536,elliot lake,46.3834,-82.6331,45.01,45,100,10.2,CA,1718008005
537,azna,33.6095,48.9307,89.42,15,96,9.78,IR,1718008005
538,akhty,41.4597,47.7312,71.22,60,11,5.82,RU,1718008005
539,carolina beach,34.0352,-77.8936,73.45,92,98,6.76,US,1718007712
540,barrouallie,13.2333,-61.2667,77.29,80,69,10.92,VC,1718008006
541,neiafu,-18.65,-173.9833,76.12,69,38,22.53,TO,1718008006
542,nizhniy odes,63.6445,54.856,62.74,46,35,11.23,RU,1718008006
543,umm kaddadah,13.6017,26.6876,92.35,34,29,10.67,SD,1718008006
544,belyy yar,53.6039,91.3903,73.29,40,0,6.71,RU,1718008006
545,berezovyy,51.6667,135.7,49.01,99,100,4.29,RU,1718008006
546,sumberpucung,-8.1586,112.4829,80.02,82,92,6.96,ID,1718007788
547,kyelang,32.5833,77.0333,43.47,76,96,4.92,IN,1718008006
548,mount pearl,47.5166,-52.7813,53.15,95,75,14.97,CA,1718008006
549,ulanhot,46.0833,122.0833,91.53,22,13,5.55,CN,1718008007
550,lorengau,-2.0226,147.2712,83.57,80,93,7.02,PG,1718008007
551,niort,46.3333,-0.3333,61.63,71,2,1.01,FR,1718008007
552,qamdo,31.1667,97.2333,72.01,22,83,5.95,CN,1718008007
553,salinopolis,-0.6136,-47.3561,78.75,87,100,10.96,BR,1718008007
554,chapel hill,35.9132,-79.0558,68.9,92,86,5.53,US,1718007902
555,kaoma,-14.7833,24.8,68.49,43,0,13.02,ZM,1718008007
556,illizi,26.4833,8.4667,98.4,6,2,19.22,DZ,1718008007
557,saint-gilles-croix-de-vie,46.6833,-1.9333,56.39,77,15,13.4,FR,1718008007
558,coxen hole,16.3244,-86.5366,83.48,84,20,6.91,HN,1718008008
559,ceelbuur,4.685,46.6176,89.67,43,41,24.02,SO,1718008008
560,balabac,7.9868,117.0645,86.92,65,100,3.27,PH,1718008008
561,new plymouth,-39.0667,174.0833,57.81,100,100,10.2,NZ,1718008008
562,sakaiminato,35.55,133.2333,76.93,78,75,9.22,JP,1718008008
563,panjakent,39.4952,67.6093,89.64,17,32,4.79,TJ,1718007711
564,alvorada,-12.48,-49.1247,68.0,57,88,3.71,BR,1718008009
565,luena,-11.7833,19.9167,67.96,40,77,10.54,AO,1718008009
566,king city,36.2127,-121.126,62.91,78,1,6.89,US,1718008009
567,kondoa,-4.9,35.7833,70.79,49,96,6.17,TZ,1718008009
568,kyakhta,50.3508,106.4494,73.2,41,99,18.32,RU,1718008009
569,narimanov,46.6927,47.8498,91.31,30,95,4.92,RU,1718008009
570,challakere,14.3167,76.65,79.52,67,100,26.87,IN,1718008009
571,gofitskoye,45.0792,43.0464,71.6,62,98,11.12,RU,1718008009
572,boende,-0.2167,20.8667,81.61,59,86,2.95,CD,1718008010
